shop_id,shop_address,shop_name,delivery_fee,latitude,longitude,opening_hours,recent_order_num,shop_rating,shop_compare_rating,shop_food_score,shop_positive_rating,shop_service_score,shop_star_level,menu_name,item_id,item_description,item_month_sales,item_name,item_rating,item_rating_count,item_satisfy_count,item_satisfy_rate
2262314,上海市长宁区长宁路890号B23室、B30室,乔蒂诺披萨 Giardino Pizzeria,8,31.233494,121.427678,[u'10:00/21:30'],515,4.7,0.2988589023727586,4.36831,0.93,4.96398,4.7,9寸披萨,109800036122,"Pizza Margherita 番茄酱，马苏里拉奶酪，新鲜罗勒叶，帕马臣奶酪片
tomato sause，Mozzarella，fresh basil，Parmesan",6,9寸玛格丽特披萨,0,0,0,0
2262314,上海市长宁区长宁路890号B23室、B30室,乔蒂诺披萨 Giardino Pizzeria,8,31.233494,121.427678,[u'10:00/21:30'],515,4.7,0.2988589023727586,4.36831,0.93,4.96398,4.7,9寸披萨,109814581018,"Il Giardino 番茄酱，马苏里拉奶酪，烤茄子，新鲜意大利香肠，黑橄榄，樱桃番茄，芝麻菜
tomato sauce，Mozzarella，eggplant，fresh sausage，black olives，cherry tomato，rucola",7,9寸老板披萨,4.0,2,2,100
2262314,上海市长宁区长宁路890号B23室、B30室,乔蒂诺披萨 Giardino Pizzeria,8,31.233494,121.427678,[u'10:00/21:30'],515,4.7,0.2988589023727586,4.36831,0.93,4.96398,4.7,9寸披萨,109811275546,"Siciliana 番茄酱，马苏里拉奶酪，咸银鱼柳，水瓜榴，黑橄榄
tomato sauce，Mozzarella，anchovy，capers，black olives",5,9寸西西里披萨,4.0,2,2,100
2262314,上海市长宁区长宁路890号B23室、B30室,乔蒂诺披萨 Giardino Pizzeria,8,31.233494,121.427678,[u'10:00/21:30'],515,4.7,0.2988589023727586,4.36831,0.93,4.96398,4.7,9寸披萨,109809864474,"Ungherese 番茄酱，马苏里拉奶酪，米兰萨拉米腊肠，烤甜椒
tomato sauce，Mozzarella，salami Milano，roasted bell peppers",21,9寸萨拉米披萨,4.0,2,2,100
2262314,上海市长宁区长宁路890号B23室、B30室,乔蒂诺披萨 Giardino Pizzeria,8,31.233494,121.427678,[u'10:00/21:30'],515,4.7,0.2988589023727586,4.36831,0.93,4.96398,4.7,9寸披萨,109822650138,"Capricciosa 番茄酱，马苏里拉奶酪，熟火腿，新鲜意大利香肠，蘑菇，黑橄榄，帕马臣奶酪片
tomato sauce，Mozzarella，cooked ham，fresh sausage，mushrooms，black olives，Parmesan",9,9寸卡布里乔莎披萨,0,0,0,0
2262314,上海市长宁区长宁路890号B23室、B30室,乔蒂诺披萨 Giardino Pizzeria,8,31.233494,121.427678,[u'10:00/21:30'],515,4.7,0.2988589023727586,4.36831,0.93,4.96398,4.7,9寸披萨,200000144089343770,"Rucola e Crudo 番茄酱，马苏里拉奶酪，生火腿，芝麻菜
tomato sauce，Mozzarella，Parma ham，rucola",15,9寸生火腿披萨,4.0,4,4,100
2262314,上海市长宁区长宁路890号B23室、B30室,乔蒂诺披萨 Giardino Pizzeria,8,31.233494,121.427678,[u'10:00/21:30'],515,4.7,0.2988589023727586,4.36831,0.93,4.96398,4.7,9寸披萨,109828823834,"Quattro Stagioni 番茄酱，马苏里拉奶酪，熟火腿，米兰萨拉米腊肠，黑橄榄，亚之竹芯
tomato sauce，Mozzarella，cooked ham，salami Milano，black olives，artichokes",24,9寸四季披萨,4.0,5,5,100
2262314,上海市长宁区长宁路890号B23室、B30室,乔蒂诺披萨 Giardino Pizzeria,8,31.233494,121.427678,[u'10:00/21:30'],515,4.7,0.2988589023727586,4.36831,0.93,4.96398,4.7,9寸披萨,109851521818,"Salsiccia 番茄酱，马苏里拉奶酪，新鲜意大利香肠，大蒜片，蘑菇，脆薯条
tomato sauce，Mozzarella，fresh sausage，garlic，mushrooms，potato chips",2,9寸香肠披萨,4.0,1,1,100
2262314,上海市长宁区长宁路890号B23室、B30室,乔蒂诺披萨 Giardino Pizzeria,8,31.233494,121.427678,[u'10:00/21:30'],515,4.7,0.2988589023727586,4.36831,0.93,4.96398,4.7,9寸披萨,109858947866,"Super 番茄酱，马苏里拉奶酪，新鲜意大利香肠，熟火腿，米兰萨拉米腊肠，大蒜片，洋葱，黑橄榄
tomato sauce，Mozzarella，fresh sausage，cooked ham，salami Milano，garlic，onion，black olives",22,9寸超级肉食者披萨,4.0,2,2,100
2262314,上海市长宁区长宁路890号B23室、B30室,乔蒂诺披萨 Giardino Pizzeria,8,31.233494,121.427678,[u'10:00/21:30'],515,4.7,0.2988589023727586,4.36831,0.93,4.96398,4.7,9寸披萨,109862652698,"La Pastorale 番茄酱，马苏里拉奶酪，蘑菇，烤茄子，烤甜椒，樱桃番茄，新鲜罗勒叶，芝麻菜
tomato sauce，Mozzarella，mushrooms，eggplant，roasted bell peppers，cherry tomato，fresh basil，rucola",4,9寸田园披萨,0,0,0,0
