shop_id,shop_address,shop_name,delivery_fee,latitude,longitude,opening_hours,recent_order_num,shop_rating,shop_compare_rating,shop_food_score,shop_positive_rating,shop_service_score,shop_star_level,menu_name,item_id,item_description,item_month_sales,item_name,item_rating,item_rating_count,item_satisfy_count,item_satisfy_rate
1407068,南京市秦淮区建康路1号B2-M05-M06商铺,Mr.Pizza米斯特比萨(建康路店),4,32.023239,118.785171,[u'10:00/21:00'],545,5,0.662124838887866,4.77503,1,5,5,比萨小号,200000178356319048,黑松露蘑菇酱，芝士，混合菌菇，罗勒酱，黑松露片，车达芝士，圣女果，菠菜叶，帕玛森芝士，干法香，奶盖酱,5,黑松露8寸（4块）,0,0,0,0
1407068,南京市秦淮区建康路1号B2-M05-M06商铺,Mr.Pizza米斯特比萨(建康路店),4,32.023239,118.785171,[u'10:00/21:00'],545,5,0.662124838887866,4.77503,1,5,5,比萨小号,200000069941070664,牛肉片，黑胡椒酱，玉米粒，猪牛肉粒，洋葱，火腿片，马苏里拉芝士，土豆泥，奶油芝士酱，圣女果，罗勒酱，西兰花，牧场酱，干法香,9,炭烧牛肉8寸（4块）,4.166666666666667,4,4,100
1407068,南京市秦淮区建康路1号B2-M05-M06商铺,Mr.Pizza米斯特比萨(建康路店),4,32.023239,118.785171,[u'10:00/21:00'],545,5,0.662124838887866,4.77503,1,5,5,比萨小号,200000069941099336,比萨酱 / 火腿，培根，猪牛肉，洋葱，青椒，马苏里拉芝士，奥里根奴，干法香,9,米斯特什锦8寸（4块）,4.0,2,2,100
1407068,南京市秦淮区建康路1号B2-M05-M06商铺,Mr.Pizza米斯特比萨(建康路店),4,32.023239,118.785171,[u'10:00/21:00'],545,5,0.662124838887866,4.77503,1,5,5,比萨小号,200000069941104456,比萨酱 / 腊肠，马苏里拉芝士，奥里根奴，干法香,9,腊肠满溢8寸（4块）,4.0,1,1,100
1407068,南京市秦淮区建康路1号B2-M05-M06商铺,Mr.Pizza米斯特比萨(建康路店),4,32.023239,118.785171,[u'10:00/21:00'],545,5,0.662124838887866,4.77503,1,5,5,比萨小号,200000069941110600,红薯蓉(红薯+蛋黄酱) / 菠萝，黄木瓜，椰果，玉米，车达芝士,10,芬芳蜜语8寸（4块）,4.5,4,4,100
1407068,南京市秦淮区建康路1号B2-M05-M06商铺,Mr.Pizza米斯特比萨(建康路店),4,32.023239,118.785171,[u'10:00/21:00'],545,5,0.662124838887866,4.77503,1,5,5,比萨小号,200000069945975624,"玛丽娜拉酱 / 椰蓉卷虾, 卡真虾仁, 扇贝肉, 鱿鱼卷, 柠檬奶油酱, 洋葱, 青椒, 红彩椒, 蘑菇, 黑橄榄, 酸奶油, 马苏里拉芝士, 奥里根奴, 干法香",13,海鲜岛8寸（4块）,4.5,2,2,100
1407068,南京市秦淮区建康路1号B2-M05-M06商铺,Mr.Pizza米斯特比萨(建康路店),4,32.023239,118.785171,[u'10:00/21:00'],545,5,0.662124838887866,4.77503,1,5,5,比萨小号,200000069945989960,比萨酱 / 火腿，菠萝，马苏里拉芝士，奥里根奴，干法香,48,夏威夷风情8寸（4块）,4.2475,10,10,100
1407068,南京市秦淮区建康路1号B2-M05-M06商铺,Mr.Pizza米斯特比萨(建康路店),4,32.023239,118.785171,[u'10:00/21:00'],545,5,0.662124838887866,4.77503,1,5,5,比萨小号,200000069946000200,比萨酱 / 黑橄榄，蘑菇，红彩椒，玉米，洋葱，青椒，马苏里拉芝士，奥里根奴，干法香,6,田园风景8寸（4块）,0,0,0,0
1407068,南京市秦淮区建康路1号B2-M05-M06商铺,Mr.Pizza米斯特比萨(建康路店),4,32.023239,118.785171,[u'10:00/21:00'],545,5,0.662124838887866,4.77503,1,5,5,比萨小号,200000069950081864,"萨尔萨酱 / 卡真虾仁, 菠萝, 香蕉土豆慕斯, 火腿, 马苏里拉芝士, 培根, 圣女果, 菠菜, 干法香",38,黄金夏威夷8寸（4块）,4.125,9,9,100
1407068,南京市秦淮区建康路1号B2-M05-M06商铺,Mr.Pizza米斯特比萨(建康路店),4,32.023239,118.785171,[u'10:00/21:00'],545,5,0.662124838887866,4.77503,1,5,5,比萨小号,200000069950086984,"比萨酱 / 无骨BBQ排肉, 肉松, 火腿, 菠萝, 猪牛肉粒, 洋葱, 蘑菇, 培根碎, 红彩椒, 奥里根奴, 干法香, 蜂蜜芥末酱",16,肉香四溢8寸（4块）,4.333333333333333,3,3,100
1407068,南京市秦淮区建康路1号B2-M05-M06商铺,Mr.Pizza米斯特比萨(建康路店),4,32.023239,118.785171,[u'10:00/21:00'],545,5,0.662124838887866,4.77503,1,5,5,比萨小号,200000069950094152,牧场酱/马来西亚榴莲，芝士，扁桃仁片,20,榴莲8寸（4块）,4.0,3,3,100
1407068,南京市秦淮区建康路1号B2-M05-M06商铺,Mr.Pizza米斯特比萨(建康路店),4,32.023239,118.785171,[u'10:00/21:00'],545,5,0.662124838887866,4.77503,1,5,5,比萨小号,200000069950098248,"比萨酱 / 薯角, 培根, 猪牛肉, 玉米, 洋葱, 蘑菇, 马苏里拉芝士, 柠檬奶油酱, 奥里根奴, 干法香, 玉米片",12,黄金土豆8寸（4块）,4.0,1,1,100
